CustomerID,Gender,Age,Tenure,MonthlyCharges,TotalCharges,PaymentMethod,Churn,ServiceUsage1,ServiceUsage2,ServiceUsage3
CUST0090,Female,38.2990423455001,43.30429094959327,40.30575976805618,4215.414907096386,Cash,No,45.58113300109537,19.69491748005226,187.8073454718857
CUST0188,Female,61.4202392215269,22.87812573354083,91.0178071193277,7517.612444072288,PayPal,No,61.36548853752507,19.50731844120606,43.80881181220853
CUST0048,Female,62.57096855189708,10.26390874319438,85.84426534060445,2449.534650482389,Cash,No,33.34221538023478,0.0,140.2074110415223
CUST0188,Female,58.65491214747158,21.7609756690291,92.10509183573913,7321.020802182938,PayPal,No,68.23207590392326,21.68840022027148,47.59983516309446
CUST0113,Female,20.67270834076661,38.05146915058833,24.71364354519304,7300.895017105757,Bank Transfer,No,17.83135393636415,33.36963330992316,1.898530764101916
CUST0112,Male,69.44940880043903,9.159231873597864,99.52714257147373,7989.495389800716,Cash,No,49.38085926104596,17.39469242333255,14.78324297096794
CUST0088,Male,21.80711160825398,14.40684679988703,67.13667144362049,7658.441064143558,Credit Card,Yes,77.65301870609036,39.41502064056133,4.003624262270083
CUST0054,Female,48.53289936629191,67.91109467153666,49.14402516436152,3053.136990079321,PayPal,No,46.24973770195624,13.10249876441371,175.6393802512788
CUST0184,Male,66.4100126367348,15.30915359614631,104.581833431524,2470.156504540077,Bank Transfer,No,1.776800321882856,32.71050405695478,106.4038846417928
CUST0196,Male,35.18644433096795,66.2496551816022,116.8544240783159,9432.279279668786,Credit Card,Yes,72.71241045003832,41.05963704795808,147.9717664072352
CUST0055,Male,53.42042332678864,63.20339913366891,60.62381668939468,2707.587892123505,Cash,No,57.77278424915082,31.46496939039456,152.0761031725618
CUST0156,Female,35.60128959868734,22.21112051114239,53.71525676235387,7484.353006870693,PayPal,Yes,32.09489673668313,0.0,105.0663869505017
CUST0125,Female,30.96998896118089,2.957776456395792,48.62535917202409,8070.369367892383,PayPal,No,18.38963472184139,44.08146298903804,44.81968985250621
CUST0024,Female,60.95700180951123,56.77277620158294,126.6243792747463,1352.340049254368,Cash,No,89.89375997888982,14.02673450778888,94.13745834476599
CUST0188,Female,58.58274192682777,23.24643774126079,88.91528708184893,7706.229529562658,PayPal,No,68.88999580516008,20.23874701274686,48.5020479394946
CUST0169,Female,34.10722440967874,2.851104434583998,33.74422485309355,1346.538924447784,Cash,No,11.23936772208428,9.314461456921586,97.264223803541
CUST0020,Male,40.97193702175636,46.46005009820287,123.6383842466258,5398.990701468604,Cash,No,67.13794875249688,0.0,14.20320187097858
CUST0070,Female,69.25414057394003,34.58147035972969,77.0770948727825,4880.631805480913,Bank Transfer,No,60.52832167024984,49.26945490294965,174.1678491041012
CUST0058,Female,45.57144041959855,6.848639850549089,134.1000209272561,6473.089765125645,PayPal,Yes,23.80844216258014,11.28328816344323,189.4172046146343
CUST0084,Female,24.78739304263892,62.25318899937382,33.7771240338913,2590.419975175809,PayPal,No,89.17450597319768,43.32169570960936,78.04609948681515
CUST0156,Female,37.58545909793635,22.06794522608886,56.33482773444791,7680.655126198114,PayPal,Yes,32.2896221002756,0.0,108.9732477135922
CUST0092,Female,27.85609883815928,24.10601737469215,109.4186015373225,1895.001892235366,Bank Transfer,No,72.99699266991574,17.80155938670046,27.8365573003944
CUST0075,Male,57.38336912122368,65.59025212997531,77.75753582102824,7759.112068752885,Credit Card,No,25.28409242206439,28.96269330941281,181.4689049657074
CUST0199,Male,23.24998154783087,43.3728664266614,140.1806592465822,3612.23366971975,PayPal,Yes,67.29483804925317,15.86653640851346,112.9918304060438
CUST0079,Female,52.71244473408964,57.41070000061337,106.1661724365624,1862.075727405004,Credit Card,Yes,3.869650704422131,29.09531908772872,17.48290828126405
CUST0082,Male,24.36099761825101,24.54493350876797,123.7105939472496,8214.89944157033,Credit Card,Yes,11.09116650478832,45.96260415569783,42.70198895455533
CUST0048,Female,60.04692060482984,10.91519784390954,74.50026610732131,2411.792784446111,Cash,No,35.53031991848312,0.0,146.2925242325791
CUST0157,Male,64.23109770134023,23.24345219478548,131.7634743543757,2630.260229852375,Bank Transfer,No,55.77662900261625,10.77197387530864,172.6116296183702
CUST0130,Female,26.97203842878591,34.48056673847002,73.06779358319689,7142.480288565481,Cash,No,41.50639789844798,34.7441960887325,166.4192718994008
CUST0011,Male,70.82501045863435,16.56398949826185,49.57700506962022,1231.139435073169,Credit Card,Yes,41.64776883539937,15.30092176174334,36.53779834017648
CUST0098,Male,23.74838774820951,37.03378478407413,21.29818876339034,3030.293910225106,Credit Card,Yes,10.10479631076187,28.6911905554469,71.63272954305283
CUST0085,Male,27.82120773017552,27.25518894853399,92.88437711464108,7315.623450665103,Credit Card,No,45.62021870479723,32.60737704891558,147.7073113292911
CUST0034,Female,39.6027325652435,70.03662483269235,44.21139090473793,9638.568509201279,Credit Card,No,41.09148150815589,12.5097148819893,59.54856507365107
CUST0052,Male,41.69012568887648,38.24919726929102,75.74230090697249,3263.135569323165,Bank Transfer,No,17.93607659535278,4.133669374003419,103.672173694117
CUST0034,Female,37.73766648473359,66.4829621256184,45.23963748236591,8615.611778728788,Credit Card,No,45.81547536065584,14.65989234688838,56.94497610067737
CUST0103,Female,61.24542456490322,62.58127749233008,146.371007787859,4957.152546363122,Cash,No,78.14765076799826,22.75962556122294,190.9279216642954
CUST0132,Female,24.85372153010849,40.58443728388432,129.1424481249481,6298.4127693153,Cash,No,5.73387012649471,37.09112016870966,198.6548514808812
CUST0117,Female,19.54567095926936,5.294993170088625,29.26367809148564,8576.530616422262,Credit Card,No,39.84459543485383,20.86216604534811,20.70611934388299
CUST0194,Male,69.5061805846475,49.95899761637341,31.99777480811887,1656.598217509264,PayPal,Yes,49.6552863493653,15.33423729030906,99.34380975667817
CUST0030,Female,22.7232604019296,15.58330501488033,100.2600736897867,4210.055144433071,Cash,Yes,46.36139643198126,19.63663231758804,166.4848977014673
CUST0171,Female,52.5845421672718,62.23267023094884,106.1046046333848,1505.6776391674,Bank Transfer,No,16.56408009779998,21.09525935034227,46.28510107670706
CUST0040,Male,25.26105423668934,1.996153798118001,116.5063935396971,6271.550000255575,Bank Transfer,No,38.5683901734789,11.20974004928505,186.1374552139303
CUST0080,Female,40.10353101511639,30.39574417346719,114.2816858920406,9895.939051988373,Bank Transfer,No,9.875730705906168,43.18466168134804,107.5579863151109
CUST0021,Female,28.44719721295782,52.18112634990524,59.69839844025672,1745.931263095076,Credit Card,No,29.04770067671193,16.1137380463245,111.2410972301294
CUST0057,Male,58.74318544972012,52.05691419126806,108.5248078535545,4172.703032122015,Credit Card,Yes,28.41567792952067,4.882570064757919,113.0389631052574
CUST0012,Female,28.56869160558292,45.24889271548907,64.49009009297096,7377.805273555288,Bank Transfer,No,77.53783274168619,20.70831141359713,90.89991499983161
CUST0145,Female,26.22292890652432,5.58680008491541,137.6510537544837,1939.345274636501,Credit Card,Yes,63.79140505017668,21.60602950890046,135.1844469402746
CUST0172,Female,20.45619825510862,56.21485537842622,85.8259868825715,4395.481407077961,PayPal,No,84.50882217439845,47.90237902017631,165.7670675955712
CUST0020,Male,40.51022097467094,43.35367134218262,122.9329578785244,5414.18168830898,Cash,No,72.41060921826302,0.0,14.35578727622264
CUST0042,Female,52.77947350630401,57.10326848128922,81.52218666398431,8770.101649154743,PayPal,No,4.922573129638284,7.469328253631332,38.31882750088862
CUST0190,Male,62.59639118386525,55.92794545987967,79.7579935418256,1070.841318413728,Credit Card,No,44.30502553789731,7.396692580737788,100.440020126425
CUST0160,Male,53.36522857443049,43.53435578067847,84.0561782264463,4802.550697532124,PayPal,No,67.01060577277711,43.59639656933976,165.5963466023409
CUST0183,Male,72.70531102473858,6.846205423237187,44.50489798910408,1590.447793944056,Credit Card,No,73.26831828545824,43.39274241922253,83.85373102450798
CUST0104,Female,42.3048003743026,29.40400498113149,63.43679413532327,3300.793809907548,Cash,No,67.35641885172878,0.9666682083246199,158.5913949739532
CUST0174,Female,20.90737206417213,37.33396394359625,93.40083167612114,3150.500035484202,Credit Card,No,56.61748072277094,24.08057387739881,143.3958614006802
CUST0153,Male,56.38741563613761,12.94882251319323,111.2318085029097,4559.712380488068,Bank Transfer,No,77.01249981727337,41.22337634230106,163.4685246102773
CUST0006,Female,37.95824366512751,10.92736281417158,35.88766110712359,8390.56063346998,PayPal,No,74.05053586215185,8.903801034440127,28.45502327240473
CUST0026,Female,29.54705748902279,49.22466555343755,107.4780134608076,7949.590912908978,Credit Card,No,97.519610545746,5.784168779329269,106.5790018471684
CUST0037,Male,60.60889257287271,24.41293081935856,24.85458084505201,9555.040179781916,Credit Card,No,83.13692086850062,32.48952384336807,154.4831037394426
CUST0108,Female,33.24277249269485,14.92637789835943,137.806149327624,7446.808786047425,PayPal,No,50.59462714560303,13.0232091863144,171.182014561731
CUST0095,Female,43.09738794435295,4.329368897864749,151.9108932698363,4245.605658915228,Cash,No,55.15394022861896,45.65048458035617,125.5593728670938
CUST0194,Male,66.66336011973168,53.50087839771896,34.6912444835027,1533.603051111374,PayPal,Yes,48.19422913188822,14.47998488752562,103.9692355781333
CUST0147,Male,21.56220885612202,67.20805266599581,47.67570626529285,1555.866426041767,Credit Card,No,92.29794058066656,46.45376836735917,184.96725600296
CUST0065,Male,35.85125106190663,28.38801817065564,77.17027298492155,5071.603715752551,Cash,No,42.02198516663988,3.127169626694373,49.09860703990548
CUST0087,Male,41.53179952070629,3.990439248557255,60.91080201886588,5231.206924248318,Cash,Yes,87.87226710812729,17.47526116099475,99.19847245517022
CUST0194,Male,71.19337058252229,52.87949206638272,34.66140070412528,1707.731858438629,PayPal,Yes,54.14210491813169,14.77740630464544,99.73965570161555
CUST0167,Female,19.3813476016962,2.086670273341452,34.96105643303639,9828.166591989053,Bank Transfer,No,82.56347819048905,29.8685964669353,34.64786849447923
CUST0094,Male,31.93110242711385,5.117453600176489,48.83719904740972,9981.898033958862,Cash,No,6.885005266363255,9.999643721560174,39.84905727398517
CUST0074,Male,32.93375194650843,30.71117594422156,41.46473315404435,6731.325571323139,PayPal,No,42.3414445099605,12.43517503898278,4.940103820473109
CUST0145,Female,26.70396869243602,6.183451569953544,128.7548365127932,2313.6464382339,Credit Card,Yes,62.76850529692511,18.47588643638107,117.5915748519635
CUST0130,Female,26.12866386747279,34.59761879798155,77.34999008491955,7587.398893269217,Cash,No,49.76483166807891,33.441792253174,182.6794882291166
CUST0003,Female,23.66403583594236,42.46508280434237,75.23813695747684,3099.489914793923,Bank Transfer,No,64.62124462942278,0.0,164.2722027122843
CUST0024,Female,67.62291064460754,54.93774577703793,135.6108848174312,1386.603303933031,Cash,No,101.6442183265217,12.73443661344511,84.66041467518738
CUST0179,Male,49.96516744725916,37.33124308534247,149.1129957188714,368.6596838034686,Cash,No,70.00362788888827,5.190160225424974,87.17542274473718
CUST0106,Female,55.26224860568922,11.31310826221069,21.12013863658879,2835.142654210046,Bank Transfer,No,0.0,15.54031350710607,108.4353538612912
CUST0100,Male,25.26369995799511,46.60409762354383,118.9523869485169,8248.63253418973,Credit Card,No,100.0383312060932,39.07729797894437,121.9365704847059
CUST0145,Female,27.0032237114323,6.46574754296967,127.3104050815707,2147.617503828455,Credit Card,Yes,57.05196651871436,19.52352349945059,126.2612103562074
CUST0114,Male,23.79039619784435,54.97914107900093,23.41096220492728,7887.134048633347,PayPal,No,84.13322213843576,21.50491704212969,96.9515518733864
CUST0107,Male,42.77777614552978,45.86879200861773,26.10028182884547,7108.687582726012,Credit Card,No,3.615703469094107,40.12058344450977,160.2925942949172
CUST0067,Male,38.33638929203136,34.27026111354486,87.72221196935662,8358.379846830323,Credit Card,Yes,86.42051349811373,41.31370037770633,152.5735617096053
CUST0063,Female,47.91074136858542,48.04755322555127,51.59091535347019,2779.350282601707,Cash,Yes,48.26906877446634,48.25218277963805,44.84462553817522
CUST0167,Female,20.19622960454407,2.010524300357699,32.14211102126374,9713.968657042982,Bank Transfer,No,83.9604649391886,29.73285588839992,35.93078353988498
CUST0131,Male,36.69722407673939,54.72137344682719,135.8225225790546,1439.418331787553,PayPal,No,8.648680180326101,4.132929966382989,175.0358443990096
CUST0055,Male,53.25485111080161,66.5883832041085,69.22860453384696,2976.7249811183,Cash,No,55.78910421406369,29.33478754442114,159.8325433496352
CUST0060,Female,29.96648133193385,65.62282444918336,110.2412491343192,7679.854611289848,Bank Transfer,No,26.56716823672521,45.39226728844024,204.313667211657
CUST0034,Female,38.96773427156749,76.10924667220728,47.18580265254102,8359.101464178782,Credit Card,No,43.17735073584922,13.9811706086662,51.75577465869222
CUST0121,Female,43.72395015768041,3.114729655444187,73.4157151311323,1697.084519494293,PayPal,No,48.27149897357551,37.40030910957883,118.7495966847951
CUST0098,Male,23.90319411333462,38.33829008653408,22.27513319240891,3478.089543821234,Credit Card,Yes,10.61777264138307,26.89437055312732,72.65577583374277
CUST0150,Female,51.85817574553133,18.76839223516411,29.61648465145603,7262.360180184736,Credit Card,No,27.78791348375789,20.40657276222196,74.00673978289431
CUST0018,Male,31.26012775509463,59.7556342606668,90.30890978888354,7769.450526237963,PayPal,Yes,51.0208748888523,33.1592754742743,61.26625354325708
CUST0179,Male,46.07087473687385,39.25447427387159,137.5964367899699,356.2228674713428,Cash,No,64.46243336692326,5.267075996262051,82.09938614044208
CUST0108,Female,35.60888089937833,15.12204911213564,119.4720017412074,7153.969563033086,PayPal,No,52.45608982821754,12.32554738094621,182.8462558857144
CUST0136,Female,44.52859201794463,34.96808472185901,124.2767653876184,1122.926462117121,Cash,No,6.306616510892367,29.4218100152287,212.5507004706887
CUST0155,Female,17.01726552669594,53.90126613456951,139.3749065663573,4543.510028759916,Credit Card,No,16.92615444920251,33.73041751680429,20.7441403166722
CUST0074,Male,34.45696191495325,30.23895061715372,49.5589920400265,7121.246189205788,PayPal,No,43.19305126466014,11.52768829038558,5.032279399688687
CUST0184,Male,64.39812516291353,14.02400726951001,112.3790826326182,2568.146676637851,Bank Transfer,No,2.062462092019119,32.57523954935598,113.8425528844092
CUST0041,Female,53.85912173637913,31.78512663078292,99.95353513415402,3878.900082077724,Bank Transfer,No,80.28757568747996,31.50252457340858,183.595514059991
CUST0071,Female,60.17754469370969,60.11927785946731,58.985742694163,9226.936894606713,Credit Card,No,75.17168652063508,42.91582340764298,104.2713447661017
CUST0035,Female,64.52707361811304,3.933673764922796,123.4513234507377,4025.939981910235,PayPal,No,78.88417147870146,31.55207478408321,106.7279778208156
CUST0110,Male,20.14133249105417,48.03791512249138,140.0478359823537,3303.569110101645,Cash,No,9.012819656234766,32.11845600571581,192.5064875030352
CUST0165,Female,39.58599124195877,10.61177561118195,62.31260935466637,1879.254435464636,Bank Transfer,No,9.908438126219368,35.24791043499364,184.227300698464
CUST0160,Male,56.39349011728432,45.72846476288464,98.55600200294897,5015.194552177633,PayPal,No,66.00506218291764,44.6626693377931,151.0436445425267
CUST0065,Male,38.44825869124023,30.96994711049987,82.89111381076985,5583.283878772939,Cash,No,41.05935481216393,3.230081528718909,48.18285614014074
CUST0129,Female,32.06454523629701,14.8006300957023,50.06240645630739,2352.606797908444,Cash,No,41.41794669555448,42.06827101978264,32.91973175116566
CUST0043,Female,37.18831360646282,19.8531983585685,133.3928492463012,5487.921624963223,PayPal,No,0.0,48.39800069223574,31.295655071724
CUST0012,Female,29.89802554283278,43.42155640662006,65.74812472748592,7180.501803408255,Bank Transfer,No,71.2522959607787,22.65507582145082,91.49693221461827
CUST0168,Male,37.54175496975705,49.00472440867936,76.62357891114101,8146.629454544632,Credit Card,No,105.0684561987294,18.52342179061666,10.84998484156136
CUST0121,Female,40.47105341310801,3.040959272565266,71.79223333707867,1730.553668278379,PayPal,No,47.87517291318234,34.91443285019935,112.79944238394
CUST0080,Female,39.55577541581167,30.45166643958549,121.0709205232485,9161.415685830996,Bank Transfer,No,8.704410279883362,41.2257083364531,108.2740269514404
CUST0151,Female,40.74826669027569,55.24178239170836,133.3601290324453,8309.274449909986,Credit Card,No,23.81508962278892,10.26174887149678,8.58695365215137
CUST0039,Female,59.76609736213259,60.83203835810276,28.57657462146349,490.8417254893063,PayPal,No,15.87911397194359,26.46540329148214,56.1049582281929
CUST0012,Female,28.76467030336856,47.61740576229893,60.97413410530179,7763.862099175082,Bank Transfer,No,69.77342687896116,21.59544170085238,84.62689013150465
CUST0125,Female,29.32717542406672,3.004600993335373,45.00243180453555,7696.958249124946,PayPal,No,19.33800820974383,47.74456964877357,42.81763365114653
CUST0183,Male,64.79230117335749,5.626905995610658,45.598027158013,1655.195498036064,Credit Card,No,57.99594207571727,41.90371443015141,92.07618490974431
CUST0146,Female,35.50085000308514,60.50631283667411,124.0254927938898,6573.688811465672,Cash,Yes,16.87012032328204,41.0578451728611,78.2300447397178
CUST0075,Male,60.56173269883115,63.85757110392912,78.46440024781332,8762.154441462773,Credit Card,No,26.51303733983197,32.00838263683045,184.9678275475498
CUST0053,Female,34.65001691828486,63.74129221615628,27.56809070301428,9277.215288274565,Bank Transfer,No,7.771135581957679,1.01335606713962,149.5597726990566
CUST0079,Female,49.57891509699813,57.69884984679267,106.0018414588824,1753.863884675154,Credit Card,Yes,4.073535587404539,27.99484217552954,18.1102916151851
CUST0186,Male,61.77053065372264,50.21765145206781,133.7890148268833,8391.151487311072,Cash,No,103.6001638056948,2.007807641248978,193.9282330829098
CUST0019,Female,63.99120965899593,16.10060548779984,78.49752446909663,5284.376292030889,Cash,No,32.76567780498712,47.90764142644356,164.8870765038953
CUST0199,Male,24.30727794528419,47.3398223027361,147.723041521768,3605.061175364933,PayPal,Yes,69.56466484212847,13.71542819874435,106.474665028257
CUST0008,Female,43.08655327633028,61.98452768392546,117.9688570548765,3678.046774246292,Bank Transfer,No,77.02415788922356,12.84377104605867,46.70029448373239
CUST0113,Female,20.05786469775795,35.4783537878626,22.8313036052266,8346.161584085925,Bank Transfer,No,19.83851302063367,32.89738784001669,2.041665873489259
CUST0191,Male,68.40848824581157,24.5199279760048,40.11872759947511,2819.705631969362,Credit Card,Yes,15.7628632480693,30.62887770586343,152.8944025535997
CUST0060,Female,29.54844207063743,69.09776286496698,114.9827579193225,7407.942558096163,Bank Transfer,No,25.8496903710972,43.44895868124632,194.0513768954869
CUST0191,Male,70.06777087124127,24.82233454111621,42.24262779258734,2937.711402066463,Credit Card,Yes,14.85873318889599,27.92320716910717,143.6926168504888
CUST0026,Female,28.66233317244829,45.471010439194,103.0434516716581,7985.700139674483,Credit Card,No,92.23096759874413,6.106791577414596,98.37375743517082
CUST0003,Female,24.63308642777468,38.72648079824138,72.39117188475635,2975.958529524263,Bank Transfer,No,67.22190937063584,0.0,162.8979064889516
CUST0071,Female,59.19359587827186,56.98256038129633,59.38184760125317,8791.311145696554,Credit Card,No,72.92223240265724,43.86282548932288,92.05802967305023
CUST0185,Female,48.40108177224919,55.87640179200204,115.1635837863742,9354.737404887725,Bank Transfer,No,30.33766986411626,30.86851179698156,41.17766213814484
CUST0032,Female,40.61329141837901,23.80908840173793,36.97928709282277,6090.92648784742,Cash,Yes,65.9590574395623,16.74418680353598,29.40327343505363
CUST0050,Female,41.31136506012379,33.61218655867879,38.80109950629766,2788.438657187305,Cash,No,75.29961640347288,45.60139095006145,39.0450380230432
CUST0063,Female,47.7076649916396,48.27450736099276,53.12935626051425,2628.759319327509,Cash,Yes,53.66458098822935,47.54070239324368,43.29058041069192
CUST0106,Female,59.93352710912903,11.78969153005464,19.58404646029781,2801.614434605393,Bank Transfer,No,0.0,16.34326441997137,100.2839258621324
CUST0056,Female,48.63284800011746,64.49578624776025,122.1733040369197,5202.379540907437,Bank Transfer,No,84.70637374422648,32.90954611636636,29.0635729717818
CUST0094,Male,38.65649955763703,5.499666956854814,46.13347369320802,10080.59299455965,Cash,No,6.736848321311068,9.516494000884423,39.22058815138254
CUST0152,Male,18.31146725290917,33.3459546773362,66.51698988557813,7672.194230303484,Bank Transfer,No,44.6711045655781,18.13936794315061,108.7597662623917
CUST0073,Male,23.00241387786681,36.01162833419951,120.9580498880916,7601.272398438224,Credit Card,Yes,22.48509178113746,22.14780497671795,155.1984350685775
CUST0127,Female,52.17956491654076,0.9534552521438503,114.2220314263284,2119.424751487896,PayPal,No,79.23490340721163,21.40094108720857,196.7054287384616
CUST0174,Female,18.75980043595905,40.94332881690785,93.37785752798297,3194.36797087517,Credit Card,No,55.10562759339621,25.91293170467412,145.8508954251997
CUST0121,Female,39.22512295273636,3.022364968113884,66.80285384756513,1764.105954900678,PayPal,No,47.16896323170353,34.55837990286651,108.6697688240405
CUST0015,Male,49.74803409279235,28.48404540357467,132.0543304484875,8605.65328609598,PayPal,No,52.81751753118165,38.62651097204343,167.2462101883975
CUST0038,Female,31.87810226811389,21.62391475705047,60.53945347960773,2243.894479161886,Cash,No,94.99608289255907,38.80355559940917,132.8187067819536
CUST0073,Male,20.75176758226374,42.74519888115158,118.5632369731518,8429.19228286979,Credit Card,Yes,27.3510707368104,20.05106751926853,161.1664954522852
